"Дата","Подразделение/дивизион","Показатель","Основной прогноз в миллионах тенге (Среднее_значение_прогноза)","нижняя_граница_доверительного_интервала_прогноза","верхняя_граница_доверительного_интервала_прогноза"
"2025-12-01","Дивизион_по_корпоративному_бизнесу","операционная прибыль","7483.31880298395","7221.251930767060","7745.385675200850"
"2025-12-01","Дивизион_по_розничному_бизнесу","операционная прибыль","12535.825016260700","12232.045547864200","12839.604484657200"
"2025-12-01","Дивизион_информационных_технологий","операционная прибыль","9.8855400081237","-260.950320335151","280.7214003513980"
"2025-12-01","Дирекция_управления_проектами_(ДУП)","операционная прибыль","74.686628448636","-177.32993826366","326.70319516093"
"2025-12-01","Дирекция_телеком-комплектации","операционная прибыль","-114.97687957511","-366.75339109462","136.79963194442"
"2025-12-01","Корпоративный_университет","операционная прибыль","258.35005635787","5.5529953238001","511.1471173919420"
"2025-12-01","Обьединение_""Дивизион_Сеть""","операционная прибыль","-3437.4242110146","-3927.98986614532","-2946.858555883940"
"2025-12-01","Сервисная_Фабрика","операционная прибыль","-2561.549455682830","-2831.540554987430","-2291.558356378220"
"2025-12-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","операционная прибыль","138.49182317709","-241.48053760173","518.4641839559150"
"2026-01-01","Дивизион_по_корпоративному_бизнесу","операционная прибыль","4992.507970473560","4712.113522633280","5272.902418313830"
"2026-01-01","Дивизион_по_розничному_бизнесу","операционная прибыль","11737.122664090301","11420.33590010060","12053.909428080000"
"2026-01-01","Дивизион_информационных_технологий","операционная прибыль","-900.4925356536","-1175.0593113458","-625.9257599614440"
"2026-01-01","Дирекция_управления_проектами_(ДУП)","операционная прибыль","-82.149114288213","-334.17629896283","169.8780703864"
"2026-01-01","Дирекция_телеком-комплектации","операционная прибыль","-202.02721837854","-453.86409479476","49.809658037677"
"2026-01-01","Корпоративный_университет","операционная прибыль","-86.155550319523","-338.80801928334","166.4969186442940"
"2026-01-01","Обьединение_""Дивизион_Сеть""","операционная прибыль","-4651.027795987160","-5182.9372408296","-4119.118351144780"
"2026-01-01","Сервисная_Фабрика","операционная прибыль","-3986.00694485781","-4264.727877009410","-3707.2860127062099"
"2026-01-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","операционная прибыль","-6021.389538556100","-6422.534488038900","-5620.244589073300"
"2026-02-01","Дивизион_по_корпоративному_бизнесу","операционная прибыль","8697.677599971161","8431.406551110040","8963.94864883228"
"2026-02-01","Дивизион_по_розничному_бизнесу","операционная прибыль","11044.983268337501","10711.335889117499","11378.630647557500"
"2026-02-01","Дивизион_информационных_технологий","операционная прибыль","-692.4612789595","-971.6326354066","-413.2899225124"
"2026-02-01","Дирекция_управления_проектами_(ДУП)","операционная прибыль","-66.775040060468","-318.80422646876","185.25414634782"
"2026-02-01","Дирекция_телеком-комплектации","операционная прибыль","-80.307751290144","-332.20028673448","171.5847841542"
"2026-02-01","Корпоративный_университет","операционная прибыль","298.56942589537","45.622248985294","551.5166028054410"
"2026-02-01","Обьединение_""Дивизион_Сеть""","операционная прибыль","-2251.956904411380","-2844.28078467195","-1659.633024150820"
"2026-02-01","Сервисная_Фабрика","операционная прибыль","-2122.854535320300","-2404.177318804690","-1841.531751835900"
"2026-02-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","операционная прибыль","-452.75758364268","-881.37388267027","-24.141284615086"
"2025-03-01","Дивизион_по_корпоративному_бизнесу","отток","40713.81067185360","-362527.7745741580","443955.395917865"
"2025-03-01","Дивизион_по_розничному_бизнесу","отток","41145.01174268780","-363026.6247596960","445316.648245072"
"2025-03-01","Дивизион_информационных_технологий","отток","39838.80879627600","-362907.8884218070","442585.5060143590"
"2025-03-01","Дирекция_управления_проектами_(ДУП)","отток","39626.108668045003","-364739.8810355160","443992.0983716060"
"2025-03-01","Дирекция_телеком-комплектации","отток","39505.142077050798","-363903.80530788802","442914.08946198999"
"2025-03-01","Корпоративный_университет","отток","39539.83251226060","-363649.1894515380","442728.8544760590"
"2025-03-01","Обьединение_""Дивизион_Сеть""","отток","40574.51214300870","-362436.9837019380","443586.007987955"
"2025-03-01","Сервисная_Фабрика","отток","39711.70126689340","-363927.52815562801","443350.9306894140"
"2025-03-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","42041.878651871702","-362072.68245174","446156.4397554870"
"2025-04-01","Дивизион_по_корпоративному_бизнесу","отток","25429.946634014799","-377308.0187230370","428167.91199106601"
"2025-04-01","Дивизион_по_розничному_бизнесу","отток","24947.652859734400","-377993.5532061850","427888.858925654"
"2025-04-01","Дивизион_информационных_технологий","отток","24740.45099130770","-377904.7496315910","427385.65161420603"
"2025-04-01","Дирекция_управления_проектами_(ДУП)","отток","24335.881995675001","-378743.3445413730","427415.1085327230"
"2025-04-01","Дирекция_телеком-комплектации","отток","25566.734257836499","-377150.13268131198","428283.6011969850"
"2025-04-01","Корпоративный_университет","отток","25326.265169063601","-378462.38512297","429114.91546109598"
"2025-04-01","Обьединение_""Дивизион_Сеть""","отток","25047.53390034230","-378545.0737398400","428640.1415405250"
"2025-04-01","Сервисная_Фабрика","отток","23513.868343912101","-379438.0037384000","426465.74042622402"
"2025-04-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","24786.349869405800","-377875.7823407210","427448.4820795330"
"2025-05-01","Дивизион_по_корпоративному_бизнесу","отток","26943.95391729680","-376645.8985651380","430533.8063997310"
"2025-05-01","Дивизион_по_розничному_бизнесу","отток","26568.88587396800","-376782.43237157800","429920.2041195140"
"2025-05-01","Дивизион_информационных_технологий","отток","25126.575689706799","-377487.95055815799","427741.1019375720"
"2025-05-01","Дирекция_управления_проектами_(ДУП)","отток","26257.996926802200","-376574.1533139410","429090.1471675450"
"2025-05-01","Дирекция_телеком-комплектации","отток","25995.18044929470","-377154.1613094740","429144.5222080640"
"2025-05-01","Корпоративный_университет","отток","26420.80566659370","-376821.20737129601","429662.8187044830"
"2025-05-01","Обьединение_""Дивизион_Сеть""","отток","26614.34150134650","-377530.7643346050","430759.4473372980"
"2025-05-01","Сервисная_Фабрика","отток","26885.47156225070","-375584.9140344480","429355.8571589490"
"2025-05-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","27343.32131950980","-375804.47972575598","430491.1223647760"
"2025-06-01","Дивизион_по_корпоративному_бизнесу","отток","137903.3540982490","-267853.3569948240","543660.0651913220"
"2025-06-01","Дивизион_по_розничному_бизнесу","отток","135805.51943280801","-269230.2456219790","540841.284487594"
"2025-06-01","Дивизион_информационных_технологий","отток","135977.94567264599","-267861.9508666510","539817.8422119420"
"2025-06-01","Дирекция_управления_проектами_(ДУП)","отток","136988.8039035880","-268582.31035397400","542559.9181611500"
"2025-06-01","Дирекция_телеком-комплектации","отток","136680.2934124310","-268489.96379772300","541850.5506225839"
"2025-06-01","Корпоративный_университет","отток","136098.28073347401","-268029.34179587598","540225.9032628250"
"2025-06-01","Обьединение_""Дивизион_Сеть""","отток","135775.2353513880","-269786.0068677220","541336.4775704989"
"2025-06-01","Сервисная_Фабрика","отток","134942.8302242070","-269804.26094244898","539689.9213908630"
"2025-06-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","135000.12588750100","-269221.41032620898","539221.6621012120"
"2025-07-01","Дивизион_по_корпоративному_бизнесу","отток","13643.35738963180","-389591.66766670701","416878.3824459700"
"2025-07-01","Дивизион_по_розничному_бизнесу","отток","14200.382387573400","-388321.3780876870","416722.1428628330"
"2025-07-01","Дивизион_информационных_технологий","отток","14965.523362811100","-388794.2567619760","418725.3034875980"
"2025-07-01","Дирекция_управления_проектами_(ДУП)","отток","15881.308099712300","-388243.25682039","420005.8730198130"
"2025-07-01","Дирекция_телеком-комплектации","отток","13067.009694196400","-389660.8564477900","415794.8758361820"
"2025-07-01","Корпоративный_университет","отток","15938.598818056500","-386889.12831658","418766.3259526960"
"2025-07-01","Обьединение_""Дивизион_Сеть""","отток","15141.001902069500","-388182.03568554198","418464.0394896810"
"2025-07-01","Сервисная_Фабрика","отток","15093.300759461001","-387422.5303468560","417609.1318657780"
"2025-07-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","16219.618358866101","-387130.7790953160","419570.0158130480"
"2025-08-01","Дивизион_по_корпоративному_бизнесу","отток","19361.68268974630","-384089.02836883999","422812.39374833298"
"2025-08-01","Дивизион_по_розничному_бизнесу","отток","19842.94007006500","-383764.1959699080","423450.0761100380"
"2025-08-01","Дивизион_информационных_технологий","отток","20927.108551214100","-383027.9025963330","424882.1196987620"
"2025-08-01","Дирекция_управления_проектами_(ДУП)","отток","18967.888557077898","-384113.2592247","422049.03633885999"
"2025-08-01","Дирекция_телеком-комплектации","отток","19677.263220486300","-383019.1992214530","422373.7256624250"
"2025-08-01","Корпоративный_университет","отток","19753.634504420199","-383396.4267244230","422903.6957332630"
"2025-08-01","Обьединение_""Дивизион_Сеть""","отток","20061.51818208330","-383196.3860538840","423319.4224180500"
"2025-08-01","Сервисная_Фабрика","отток","20660.21470584850","-382882.47607476200","424202.9054864600"
"2025-08-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","19526.420746338001","-383936.77979996102","422989.6212926370"
"2025-09-01","Дивизион_по_корпоративному_бизнесу","отток","97945.35535223100","-305969.6049439120","501860.3156483740"
"2025-09-01","Дивизион_по_розничному_бизнесу","отток","94665.19546628710","-307758.48372838303","497088.8746609580"
"2025-09-01","Дивизион_информационных_технологий","отток","95948.74859360790","-307137.1948736210","499034.6920608370"
"2025-09-01","Дирекция_управления_проектами_(ДУП)","отток","95904.79667270491","-307755.7517186340","499565.3450640440"
"2025-09-01","Дирекция_телеком-комплектации","отток","95588.1992358367","-308514.10073052498","499690.49920219800"
"2025-09-01","Корпоративный_университет","отток","95829.34179803530","-307091.32038123","498750.0039773060"
"2025-09-01","Обьединение_""Дивизион_Сеть""","отток","94603.47215973420","-308587.2497094400","497794.19402890798"
"2025-09-01","Сервисная_Фабрика","отток","96118.55408699501","-307995.13823351200","500232.2464075020"
"2025-09-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","94948.16544161340","-308450.1501307430","498346.48101396998"
"2025-10-01","Дивизион_по_корпоративному_бизнесу","отток","32847.176101720201","-370339.5491114940","436033.9013149350"
"2025-10-01","Дивизион_по_розничному_бизнесу","отток","34259.970229566003","-368875.2631422510","437395.20360138302"
"2025-10-01","Дивизион_информационных_технологий","отток","33494.562983615302","-369898.9318390710","436888.05780630198"
"2025-10-01","Дирекция_управления_проектами_(ДУП)","отток","34199.32557824840","-369235.6247742110","437634.27593070699"
"2025-10-01","Дирекция_телеком-комплектации","отток","34027.52621120880","-368433.6749398020","436488.727362219"
"2025-10-01","Корпоративный_университет","отток","35441.32670805910","-368012.8911878200","438895.5446039380"
"2025-10-01","Обьединение_""Дивизион_Сеть""","отток","35985.400795115100","-368043.4887829960","440014.29037322599"
"2025-10-01","Сервисная_Фабрика","отток","32779.43900796340","-368835.21746012598","434394.09547605301"
"2025-10-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","32917.59572557100","-369533.3381456570","435368.5295967990"
"2025-11-01","Дивизион_по_корпоративному_бизнесу","отток","51109.65353127200","-352027.5175611800","454246.82462372398"
"2025-11-01","Дивизион_по_розничному_бизнесу","отток","50495.73609465070","-353111.7872798580","454103.25946915901"
"2025-11-01","Дивизион_информационных_технологий","отток","51414.07116745700","-352663.3553031310","455491.4976380450"
"2025-11-01","Дирекция_управления_проектами_(ДУП)","отток","52676.88402037680","-351735.24248866102","457089.0105294150"
"2025-11-01","Дирекция_телеком-комплектации","отток","51955.452854587602","-351617.29515061","455528.2008597880"
"2025-11-01","Корпоративный_университет","отток","51108.96752847610","-352440.1663105980","454658.1013675500"
"2025-11-01","Обьединение_""Дивизион_Сеть""","отток","51216.21050317690","-351752.3341401710","454184.7551465250"
"2025-11-01","Сервисная_Фабрика","отток","52452.55344747910","-349950.4265648730","454855.5334598310"
"2025-11-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","50970.3258417461","-352438.8705187600","454379.5222022520"
"2025-12-01","Дивизион_по_корпоративному_бизнесу","отток","57893.50636008110","-346739.2018550300","462526.2145751920"
"2025-12-01","Дивизион_по_розничному_бизнесу","отток","59506.73981492370","-345060.9786358310","464074.4582656790"
"2025-12-01","Дивизион_информационных_технологий","отток","59760.42109783760","-345449.18078342","464970.0229790910"
"2025-12-01","Дирекция_управления_проектами_(ДУП)","отток","57836.30407864440","-345782.83666180598","461455.4448190950"
"2025-12-01","Дирекция_телеком-комплектации","отток","59458.09460450960","-343937.29907371","462853.4882827310"
"2025-12-01","Корпоративный_университет","отток","59107.87876823180","-344908.61832577","463124.3758622300"
"2025-12-01","Обьединение_""Дивизион_Сеть""","отток","57638.72852744950","-345516.3899277630","460793.8469826620"
"2025-12-01","Сервисная_Фабрика","отток","58533.83425672240","-344989.3321558530","462057.0006692980"
"2025-12-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","59388.20252878580","-344196.2458984040","462972.6509559760"
"2026-01-01","Дивизион_по_корпоративному_бизнесу","отток","54912.31891661870","-346884.5803949270","456709.2182281640"
"2026-01-01","Дивизион_по_розничному_бизнесу","отток","55155.49237415440","-347260.65058750601","457571.6353358150"
"2026-01-01","Дивизион_информационных_технологий","отток","55277.919470685803","-347277.6207102370","457833.4596516090"
"2026-01-01","Дирекция_управления_проектами_(ДУП)","отток","55696.34026948600","-346758.7809554380","458151.46149441"
"2026-01-01","Дирекция_телеком-комплектации","отток","55771.59520420720","-347777.4092717370","459320.5996801520"
"2026-01-01","Корпоративный_университет","отток","56226.66898897480","-347110.02421079500","459563.3621887450"
"2026-01-01","Обьединение_""Дивизион_Сеть""","отток","57367.50393001660","-346266.9210246560","461001.9288846890"
"2026-01-01","Сервисная_Фабрика","отток","54930.87869748730","-348370.4607655760","458232.2181605500"
"2026-01-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","54849.26230163210","-347306.7167308450","457005.2413341090"
"2026-02-01","Дивизион_по_корпоративному_бизнесу","отток","93955.13399799920","-308286.17980435799","496196.44780035701"
"2026-02-01","Дивизион_по_розничному_бизнесу","отток","95155.82604537150","-308359.19206513598","498670.8441558790"
"2026-02-01","Дивизион_информационных_технологий","отток","95450.08256115569","-307475.44110675697","498375.6062290680"
"2026-02-01","Дирекция_управления_проектами_(ДУП)","отток","94479.69524709940","-308728.29107070400","497687.6815649030"
"2026-02-01","Дирекция_телеком-комплектации","отток","95288.57611782329","-308322.5305145780","498899.682750224"
"2026-02-01","Корпоративный_университет","отток","92456.46968370531","-310635.90800045303","495548.8473678640"
"2026-02-01","Обьединение_""Дивизион_Сеть""","отток","93346.61864379710","-309581.74215234799","496274.97943994199"
"2026-02-01","Сервисная_Фабрика","отток","94179.40357171670","-309780.59680032299","498139.4039437570"
"2026-02-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","отток","93879.67000264300","-309039.9095506280","496799.24955591297"
"2025-03-01","Дивизион_по_корпоративному_бизнесу","доход","10048.74351843400","10033.360266223201","10064.126770644800"
"2025-03-01","Дивизион_по_розничному_бизнесу","доход","13554.792635525300","13538.458224493501","13571.12704655700"
"2025-03-01","Дивизион_информационных_технологий","доход","2971.8596849892","2957.158928711850","2986.560441266570"
"2025-03-01","Дирекция_управления_проектами_(ДУП)","доход","0.048410656592967","-12.555072109151","12.651893422337"
"2025-03-01","Дирекция_телеком-комплектации","доход","0.048410656542215","-12.555072109202","12.651893422286"
"2025-03-01","Корпоративный_университет","доход","0.048410656546802","-12.555072109197","12.651893422291"
"2025-03-01","Обьединение_""Дивизион_Сеть""","доход","63.732085542656","50.496273117692","76.96789796762"
"2025-03-01","Сервисная_Фабрика","доход","0.048410656555231","-12.555072109188","12.651893422299"
"2025-03-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","59.839898569661","47.204663089409","72.475134049912"
"2025-04-01","Дивизион_по_корпоративному_бизнесу","доход","9630.873130278540","9607.27512941124","9654.471131145840"
"2025-04-01","Дивизион_по_розничному_бизнесу","доход","14506.626706658801","14477.72997263450","14535.523440683201"
"2025-04-01","Дивизион_информационных_технологий","доход","3268.5573031136","3251.228521204530","3285.886085022710"
"2025-04-01","Дирекция_управления_проектами_(ДУП)","доход","0.048410698362042","-12.555072067539","12.651893464263"
"2025-04-01","Дирекция_телеком-комплектации","доход","0.048410698315413","-12.555072067585","12.651893464216"
"2025-04-01","Корпоративный_университет","доход","0.048410698408187","-12.555072067492","12.651893464309"
"2025-04-01","Обьединение_""Дивизион_Сеть""","доход","74.471295512398","61.252637502126","87.689953522669"
"2025-04-01","Сервисная_Фабрика","доход","0.048410698459625","-12.555072067441","12.65189346436"
"2025-04-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","431.3334503558","418.67089956237","443.9960011492310"
"2025-05-01","Дивизион_по_корпоративному_бизнесу","доход","9253.057506352319","9216.334338827381","9289.780673877260"
"2025-05-01","Дивизион_по_розничному_бизнесу","доход","13899.629992037300","13850.227092757401","13949.03289131730"
"2025-05-01","Дивизион_информационных_технологий","доход","3465.4775559144","3443.405689304460","3487.549422524330"
"2025-05-01","Дирекция_управления_проектами_(ДУП)","доход","0.048410741782425","-12.555072024281","12.651893507846"
"2025-05-01","Дирекция_телеком-комплектации","доход","0.048410741820305","-12.555072024243","12.651893507884"
"2025-05-01","Корпоративный_университет","доход","0.048410741891512","-12.555072024172","12.651893507955"
"2025-05-01","Обьединение_""Дивизион_Сеть""","доход","75.71357338536","62.529110547111","88.898036223608"
"2025-05-01","Сервисная_Фабрика","доход","0.048410741759068","-12.555072024304","12.651893507822"
"2025-05-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","58.7075599944","46.028441023995","71.386678964805"
"2025-06-01","Дивизион_по_корпоративному_бизнесу","доход","9031.19954874678","8978.159768615360","9084.239328878200"
"2025-06-01","Дивизион_по_розничному_бизнесу","доход","14651.597025224000","14582.311672255601","14720.882378192400"
"2025-06-01","Дивизион_информационных_технологий","доход","3742.643328506940","3713.715353300700","3771.571303713180"
"2025-06-01","Дирекция_управления_проектами_(ДУП)","доход","0.048410786703822","-12.555071979528","12.651893552935"
"2025-06-01","Дирекция_телеком-комплектации","доход","0.048410786595074","-12.555071979636","12.651893552826"
"2025-06-01","Корпоративный_университет","доход","0.048410786698527","-12.555071979533","12.65189355293"
"2025-06-01","Обьединение_""Дивизион_Сеть""","доход","80.941116673738","67.683817064052","94.198416283425"
"2025-06-01","Сервисная_Фабрика","доход","0.048410786557046","-12.555071979674","12.651893552788"
"2025-06-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","59.281408131715","46.548628493463","72.014187769967"
"2025-07-01","Дивизион_по_корпоративному_бизнесу","доход","8598.131260698659","8524.949213162850","8671.313308234470"
"2025-07-01","Дивизион_по_розничному_бизнесу","доход","14502.19883349070","14409.84384598","14594.55382100150"
"2025-07-01","Дивизион_информационных_технологий","доход","4026.8016578729","3990.889995177650","4062.7133205681498"
"2025-07-01","Дирекция_управления_проектами_(ДУП)","доход","0.048410832787826","-12.555071933616","12.651893599192"
"2025-07-01","Дирекция_телеком-комплектации","доход","0.048410832767183","-12.555071933637","12.651893599171"
"2025-07-01","Корпоративный_университет","доход","0.048410832720411","-12.555071933683","12.651893599124"
"2025-07-01","Обьединение_""Дивизион_Сеть""","доход","80.295735234922","67.045175841551","93.546294628293"
"2025-07-01","Сервисная_Фабрика","доход","0.048410832748816","-12.555071933655","12.651893599153"
"2025-07-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","435.90468672373","423.07563908896","448.7337343585100"
"2025-08-01","Дивизион_по_корпоративному_бизнесу","доход","8129.432191702330","8036.649521232600","8222.214862172050"
"2025-08-01","Дивизион_по_розничному_бизнесу","доход","15030.284777990601","14913.05915188020","15147.510404101000"
"2025-08-01","Дивизион_информационных_технологий","доход","4327.553509025770","4282.853869722630","4372.253148328900"
"2025-08-01","Дирекция_управления_проектами_(ДУП)","доход","0.048410880079873","-12.555071886501","12.65189364666"
"2025-08-01","Дирекция_телеком-комплектации","доход","0.048410879632068","-12.555071886948","12.651893646212"
"2025-08-01","Корпоративный_университет","доход","0.048410879859265","-12.555071886721","12.65189364644"
"2025-08-01","Обьединение_""Дивизион_Сеть""","доход","81.042824486159","67.748460581113","94.337188391205"
"2025-08-01","Сервисная_Фабрика","доход","0.04841087957131","-12.555071887009","12.651893646152"
"2025-08-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","59.154863537651","46.163774827507","72.145952247795"
"2025-09-01","Дивизион_по_корпоративному_бизнесу","доход","8515.915039422291","8403.944076205709","8627.886002638879"
"2025-09-01","Дивизион_по_розничному_бизнесу","доход","15042.314291611199","14891.313402848800","15193.315180373600"
"2025-09-01","Дивизион_информационных_технологий","доход","4537.708905172110","4482.938377481490","4592.479432862730"
"2025-09-01","Дирекция_управления_проектами_(ДУП)","доход","0.048410928137027","-12.555071838624","12.651893694898"
"2025-09-01","Дирекция_телеком-комплектации","доход","0.048410927992397","-12.555071838768","12.651893694753"
"2025-09-01","Корпоративный_университет","доход","0.048410928153343","-12.555071838607","12.651893694914"
"2025-09-01","Обьединение_""Дивизион_Сеть""","доход","80.891556015723","67.667686222293","94.115425809152"
"2025-09-01","Сервисная_Фабрика","доход","0.048410927866593","-12.555071838894","12.651893694627"
"2025-09-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","65.087620131875","51.898584606287","78.276655657462"
"2025-10-01","Дивизион_по_корпоративному_бизнесу","доход","7893.856202406710","7758.111206344880","8029.601198468540"
"2025-10-01","Дивизион_по_розничному_бизнесу","доход","15039.938364672400","14853.198780259499","15226.677949085401"
"2025-10-01","Дивизион_информационных_технологий","доход","4685.124872116450","4619.037025672480","4751.212718560430"
"2025-10-01","Дирекция_управления_проектами_(ДУП)","доход","0.048410977139372","-12.555071789805","12.651893744083"
"2025-10-01","Дирекция_телеком-комплектации","доход","0.048410976729201","-12.555071790215","12.651893743673"
"2025-10-01","Корпоративный_университет","доход","0.048410977322214","-12.555071789622","12.651893744266"
"2025-10-01","Обьединение_""Дивизион_Сеть""","доход","78.857844480952","65.618947502122","92.096741459782"
"2025-10-01","Сервисная_Фабрика","доход","0.048410976800229","-12.555071790144","12.651893743744"
"2025-10-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","327.31941324281","313.79615976473","340.8426667208850"
"2025-11-01","Дивизион_по_корпоративному_бизнесу","доход","7941.285175750490","7781.837968466510","8100.732383034460"
"2025-11-01","Дивизион_по_розничному_бизнесу","доход","15233.7910607721","15015.161096542501","15452.421025001700"
"2025-11-01","Дивизион_информационных_технологий","доход","4763.763250199400","4687.486053257300","4840.0404471414904"
"2025-11-01","Дирекция_управления_проектами_(ДУП)","доход","0.048411027059916","-12.555071740071","12.65189379419"
"2025-11-01","Дирекция_телеком-комплектации","доход","0.048411026494109","-12.555071740636","12.651893793624"
"2025-11-01","Корпоративный_университет","доход","0.048411026699922","-12.55507174043","12.65189379383"
"2025-11-01","Обьединение_""Дивизион_Сеть""","доход","73.921863846704","60.591364530107","87.252363163302"
"2025-11-01","Сервисная_Фабрика","доход","0.048411025984699","-12.555071741146","12.651893793115"
"2025-11-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","56.728316044822","42.835143276356","70.621488813287"
"2025-12-01","Дивизион_по_корпоративному_бизнесу","доход","6047.259479217910","5863.316813039790","6231.202145396040"
"2025-12-01","Дивизион_по_розничному_бизнесу","доход","17043.839466083398","16790.244071376201","17297.434860790701"
"2025-12-01","Дивизион_информационных_технологий","доход","6926.741491984350","6836.797339872880","7016.685644095820"
"2025-12-01","Дирекция_управления_проектами_(ДУП)","доход","0.048411077403047","-12.555071689916","12.651893844722"
"2025-12-01","Дирекция_телеком-комплектации","доход","0.048411076752516","-12.555071690567","12.651893844072"
"2025-12-01","Корпоративный_университет","доход","0.048411076545171","-12.555071690774","12.651893843864"
"2025-12-01","Обьединение_""Дивизион_Сеть""","доход","70.732996406602","57.42124869533","84.044744117874"
"2025-12-01","Сервисная_Фабрика","доход","0.048411076118314","-12.555071691201","12.651893843438"
"2025-12-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","56.544592646237","42.257135511156","70.832049781318"
"2026-01-01","Дивизион_по_корпоративному_бизнесу","доход","7147.720565963010","6935.161307440250","7360.279824485770"
"2026-01-01","Дивизион_по_розничному_бизнесу","доход","17100.616614352901","16808.732850301400","17392.500378404500"
"2026-01-01","Дивизион_информационных_технологий","доход","5601.656140319740","5499.433852952770","5703.8784276867000"
"2026-01-01","Дирекция_управления_проектами_(ДУП)","доход","0.04841112784816","-12.555071639662","12.651893895359"
"2026-01-01","Дирекция_телеком-комплектации","доход","0.048411127359579","-12.555071640151","12.65189389487"
"2026-01-01","Корпоративный_университет","доход","0.048411127614557","-12.555071639896","12.651893895125"
"2026-01-01","Обьединение_""Дивизион_Сеть""","доход","65.936431530265","52.610618996111","79.262244064419"
"2026-01-01","Сервисная_Фабрика","доход","0.048411127385152","-12.555071640125","12.651893894896"
"2026-01-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","440.019414783144","425.37617238594","454.66265718034"
"2026-02-01","Дивизион_по_корпоративному_бизнесу","доход","7350.94228043146","7106.672593324490","7595.211967538430"
"2026-02-01","Дивизион_по_розничному_бизнесу","доход","15183.955403789700","14850.73240972380","15517.178397855600"
"2026-02-01","Дивизион_информационных_технологий","доход","5101.609529438920","4984.498191870500","5218.720867007340"
"2026-02-01","Дирекция_управления_проектами_(ДУП)","доход","0.048411179710871","-12.555071587993","12.651893947415"
"2026-02-01","Дирекция_телеком-комплектации","доход","0.048411178926736","-12.555071588777","12.65189394663"
"2026-02-01","Корпоративный_университет","доход","0.048411178860773","-12.555071588843","12.651893946564"
"2026-02-01","Обьединение_""Дивизион_Сеть""","доход","230.4845881619","217.17193302179","243.797243302"
"2026-02-01","Сервисная_Фабрика","доход","0.04841117847376","-12.55507158923","12.651893946177"
"2026-02-01","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","доход","50.788727010186","35.638380801858","65.939073218514"
