"Год","Месяц","Отделение(дивизион)","субдивизион_1","субдивизион_2","субдивизион_3","Операционные_расходы_млн_тенге"
"2024","9","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.4. Расходы на социальное обеспечение","0.4850236"
"2024","9","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.5. Резерв предстоящих отпусков основ.произвва","14.71767456"
"2024","9","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.6.Обязательное социальное медицин.отчисление","2.27123115"
"2024","9","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.7.Обязательные пенсионные взносы работодателя","0.84387678"
"2024","9","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.5. Командировочные расходы","6.96186034"
"2024","9","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.6. Подготовка и повышение квалификации кадров","0.33628882"
"2024","9","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.20. Амортизационные отчисления","1.10579548"
"2024","9","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.21.Страхов.имущ.предй,трансп.,раб.произ. деят","0.77513483"
"2024","9","Корпоративный_университет","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.2. Расходы по труду","8.91492567"
"2024","9","Корпоративный_университет","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.6. Командировочные расходы","0.77202358"
"2024","9","Корпоративный_университет","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.11. Аренда основных средств общеадм.назначения общеадминистрат.назначения","0.2"
"2024","9","Корпоративный_университет","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.13. Расходы по банковским услугам","0.00978"
"2024","9","Корпоративный_университет","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.20. Страхования имущества предприятия, транспорта работников общеадминистр.значения","0.2061561"
"2024","9","Корпоративный_университет","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.21. Другие административные расходы","2.51283496"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.1. Материалы, всего","2.1.1. Кабельная продукция","124.19365938"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.1. Материалы, всего","2.1.2. Топливо","43.60841236"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.1. Материалы, всего","2.1.3. Запасные части, комплектующие изделия  и прочие материальные затраты","242.97231252"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.1. Материалы, всего","2.1.4. Электроэнергия","413.69881874"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.1. Материалы, всего","2.1.5. Наемный транспорт","7.14925103"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.1.Оплата труда основного производств.персонала","3530.762823980000"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.2. Социальный налог","210.78938808"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.3. Социальное страхование","109.44288298"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.4. Расходы на социальное обеспечение","74.54294658"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.5. Резерв предстоящих отпусков основ.произвва","606.36159653"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.6.Обязательное социальное медицин.отчисление","105.43023483"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.7.Обязательные пенсионные взносы работодателя","36.66561118"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.1. Затраты на кап. ремонт основн.средств,всего","71.47243387"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.2. Расходы по труду  вспомогательного производственного персонала","39.19387869"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.3. Охрана объектов производствен.назначения","179.55913715"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.4. Затраты на обеспечение условий труда и техники безопасности производства","102.19910591"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.5. Командировочные расходы","64.48623751"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.6. Подготовка и повышение квалификации кадров","18.07198807"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.7. Расходы на метрологическое обеспечение","9.25380121"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.8. Обслуживание и ремонт технических средств производственного назначения","58.51274336"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.9. Обслуживание и ремонт автотранспорт.средств производственного назначения сторонними организ.","9.40719238"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.11. Коммунальные услуги","13.65189035"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.12. Обслуживание сервисных контрактов","330.54267412"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.19.Эксплуатационные сборы за РЭС","151.70342313"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.20. Амортизационные отчисления","2158.78095783"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.21.Страхов.имущ.предй,трансп.,раб.произ. деят","30.3942349"
"2024","9","Обьединение_""Дивизион_Сеть""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.22. Прочие накладные расходы","96.37514939"
"2024","9","Обьединение_""Дивизион_Сеть""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.2. Расходы по труду","126.58361047"
"2024","9","Обьединение_""Дивизион_Сеть""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.6. Командировочные расходы","1.81252142"
"2024","9","Обьединение_""Дивизион_Сеть""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.7. Подготовка и повышение квалификации кадров","0.65062945"
"2024","9","Обьединение_""Дивизион_Сеть""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.11. Аренда основных средств общеадм.назначения общеадминистрат.назначения","3.023"
"2024","9","Обьединение_""Дивизион_Сеть""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.13. Расходы по банковским услугам","0.04002"
"2024","9","Обьединение_""Дивизион_Сеть""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.14. Услуги связи","0.5357575"
"2024","9","Обьединение_""Дивизион_Сеть""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.16. Представительские расходы","0.1813039"
"2024","9","Обьединение_""Дивизион_Сеть""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.17. Расх. по начислению налогов и сборов,всего","0.018702"
"2024","9","Обьединение_""Дивизион_Сеть""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.18. Амортизационные отчисления, всего","0.037284"
"2024","9","Обьединение_""Дивизион_Сеть""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.20. Страхования имущества предприятия, транспорта работников общеадминистр.значения","2.46571647"
"2024","9","Обьединение_""Дивизион_Сеть""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.21. Другие административные расходы","63.78696686"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.1. Материалы, всего","2.1.2. Топливо","109.3553243"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.1. Материалы, всего","2.1.3. Запасные части, комплектующие изделия  и прочие материальные затраты","2.275173"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.1. Материалы, всего","2.1.5. Наемный транспорт","1.65393014"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.1.Оплата труда основного производств.персонала","436.8704902"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.2. Социальный налог","26.17265226"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.3. Социальное страхование","13.20618395"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.4. Расходы на социальное обеспечение","10.37289529"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.5. Резерв предстоящих отпусков основ.произвва","68.13882044"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.6.Обязательное социальное медицин.отчисление","12.53910667"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.7.Обязательные пенсионные взносы работодателя","2.93062782"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.2. Расходы по труду  вспомогательного производственного персонала","34.14307452"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.3. Охрана объектов производствен.назначения","0.48819643"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.4. Затраты на обеспечение условий труда и техники безопасности производства","15.16135131"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.5. Командировочные расходы","26.73018854"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.8. Обслуживание и ремонт технических средств производственного назначения","1.46232535"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.9. Обслуживание и ремонт автотранспорт.средств производственного назначения сторонними организ.","60.65194099"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.10.Аренда оснвных срв производственного назн.","223.97997541"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.11. Коммунальные услуги","160.97799278"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.20. Амортизационные отчисления","245.72588088"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.21.Страхов.имущ.предй,трансп.,раб.произ. деят","12.49175244"
"2024","9","Сервисная_Фабрика","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.22. Прочие накладные расходы","90.7028017"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.1. Материалы, всего","12.8932235"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.2. Расходы по труду","287.28158115"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.6. Командировочные расходы","1.15992386"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.8. Обслуж.и ремонт технич.средств адм.назначен","0.64195731"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.11. Аренда основных средств общеадм.назначения общеадминистрат.назначения","8.74025677"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.12. Коммунальные услуги","16.56939186"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.13. Расходы по банковским услугам","0.23884793"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.14. Услуги связи","6.87204185"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.15. Канцелярские, хозяйственные расходы","2.27930123"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.16. Представительские расходы","10.884973"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.17. Расх. по начислению налогов и сборов,всего","0.244044"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.18. Амортизационные отчисления, всего","4.03385798"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.20. Страхования имущества предприятия, транспорта работников общеадминистр.значения","1.58048551"
"2024","9","Сервисная_Фабрика","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.21. Другие административные расходы","54.91668493"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.1.Оплата труда основного производств.персонала","390.2"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.2. Социальный налог","21.8"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.3. Социальное страхование","11.5"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.6.Обязательное социальное медицин.отчисление","10.2"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.7.Обязательные пенсионные взносы работодателя","5.3"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.2. Расходы по труду  вспомогательного производственного персонала","23.59432057"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.5. Командировочные расходы","0.03964286"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.6. Подготовка и повышение квалификации кадров","0.95"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.10.Аренда оснвных срв производственного назн.","-636.161"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.19.Эксплуатационные сборы за РЭС","707.63333328"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.20. Амортизационные отчисления","471.385398"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.21.Страхов.имущ.предй,трансп.,раб.произ. деят","0.59112392"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.22. Прочие накладные расходы","418.088"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.2. Расходы по труду","400.61101799"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.4. Охрана объектов административного назначения (включая ОПС)","10.23900572"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.5. Охрана труда  работников","1.184"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.6. Командировочные расходы","20.17722468"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.7. Подготовка и повышение квалификации кадров","2.59708896"
"2024","9","Центральный_аппарат_Акционерного_Общества_""Казахтелеком""","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.11. Аренда основных средств общеадм.назначения общеадминистрат.назначения","2.2"
